Timestamp,Regime de Contratação,Qual é seu gênero?,Em qual região do Brasil você mora?,Modelo de Atuação,Você cria ou dá manutenção em testes automatizados em seu trabalho?,Qual é o seu salário mensal bruto em Reais?,Qual é o seu cargo atualmente?,Qual é sua senioridade?,Você foi afetado pela onde de demissões em massa nos últimos 6 meses?,(Opcional) Quais informações você quer que eu extraia a partir dos dados que você forneceu?
2/13/2023 4:53:46,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",8200,Analista de Qualidade (QA),Pleno,Não,
2/26/2023 20:15:47,CLT,Feminino,Sudeste,Remoto,Não,8166,Analista de Qualidade (QA),Sênior,Não,
2/22/2023 16:46:51,CLT,Masculino,Centro-Oeste,Remoto,Não,8164,Analista de Testes,Sênior,Não,
2/20/2023 20:27:39,CLT,Masculino,Sudeste,Remoto,Não,8160,Analista de Qualidade (QA),Sênior,Não,
2/23/2023 12:03:09,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",8150,Gerente de Testes,Sênior,Não,
2/9/2023 6:34:23,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",8127,Analista de Qualidade (QA),Especialista,Não,"Fui promovida a especialista 2 meses atrás mesmo sem ser automatizadora de testes, pois estamos trabalhando como chapter de qualidade e automação com todos os times Automação é o foco da empresa, ela não tem mais interesse em QA atuando na sprint ou dedicados em testes manuais "
2/12/2023 6:08:07,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",8100,Analista de Testes,Pleno,Não,
2/22/2023 5:17:09,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",8100,Analista de Qualidade (QA),Pleno,Não,
2/11/2023 12:38:35,CLT,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",8070,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/27/2023 18:07:29,CLT,Masculino,Sudeste,Remoto,Não,8054,Analista de Qualidade (QA),Pleno,Não,
2/15/2023 13:21:20,PJ,Masculino,Sul,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",8041.6,Líder de Testes,Sênior,Não,"Quantidade de líderes de qualidade e quais as médias salariais entre líderes, engenheiros, gerentes e diretores de qualidade"
2/22/2023 14:22:53,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",8000,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 6:25:09,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Engenheiro de Qualidade (QA Engineer),Sênior,Não,
2/9/2023 7:34:01,PJ,Masculino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Analista de Testes,Pleno,Não,tenho dois empregos como QA sendo um CLT de Cinco Mil e o de PJ salrio de Oito Mil
2/9/2023 7:43:36,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Engenheiro de Qualidade (QA Engineer),Sênior,Sim,
2/9/2023 8:22:28,CLT,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",8000,Automatizador de Testes,Pleno,Não,
2/9/2023 10:30:34,CLT,Feminino,Norte,Remoto,Não,8000,Analista de Testes,Pleno,Não,
2/9/2023 11:26:04,CLT,Feminino,Nordeste,Remoto,Não,8000,Analista de Testes,Pleno,Não,
2/9/2023 14:35:06,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",8000,Automatizador de Testes,Sênior,Não,
2/9/2023 14:40:38,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Analista de Qualidade (QA),Pleno,Não,
2/11/2023 8:32:06,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/11/2023 9:33:32,CLT,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",8000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/11/2023 11:55:38,PJ,Masculino,Sudeste,Remoto,Não,8000,Analista de Testes,Pleno,Não,
2/16/2023 15:30:03,CLT,Feminino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",8000,Analista de Qualidade (QA),Pleno,Não,Atualmente sou CLT com salário de 8k e faço trabalho freelancer como PJ com salário de 10k a quase 2 anos
2/20/2023 15:00:31,PJ,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,8000,Analista de Testes,Pleno,Não,
2/21/2023 11:42:11,PJ,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",8000,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 8:38:47,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",8000,Analista de Testes,Pleno,Não,Salário x região x cargo x atuação 
2/22/2023 12:25:14,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Analista de Qualidade (QA),Pleno,Não,"Média de salário por senioridade e cargo, também média por região, média por automação e não automação, trabalhadores afetados pelos layoffs "
2/22/2023 17:09:39,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,8000,Analista de Qualidade (QA),Pleno,Sim,
2/26/2023 8:37:54,PJ,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,8000,Gerente de Qualidade (QA Manager),Especialista,Não,
2/26/2023 15:11:05,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),Não,8000,Líder de Testes,Especialista,Não,
2/26/2023 20:14:48,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",8000,Engenheiro de Qualidade (QA Engineer),Sênior,Não,
2/27/2023 12:41:33,CLT,Masculino,Nordeste,Presencial,"Sim, entre 1 e 8 horas por semana",8000,Analista de Qualidade (QA),Pleno,Não,
2/27/2023 13:29:17,PJ,Masculino,Sudeste,Remoto,Não,8000,Analista de Qualidade (QA),Júnior,Não,
2/10/2023 14:27:38,CLT,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/9/2023 6:59:50,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",8000,Analista de Testes,Pleno,Não,
2/15/2023 12:29:01,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Analista de Testes,Pleno,Não,A empregabilidade de QA
2/22/2023 16:52:03,PJ,Masculino,Sul,Remoto,Não,8000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/26/2023 8:26:24,CLT,Feminino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",8000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/26/2023 20:12:21,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",8000,Analista de Qualidade (QA),Pleno,Sim,
2/27/2023 9:02:28,PJ,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",8000,Analista de Qualidade (QA),Sênior,Não,
3/3/2023 7:25:47,CLT,Masculino,Centro-Oeste,Remoto,Não,8000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/9/2023 9:49:39,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7900,Analista de Qualidade (QA),Pleno,Não,
2/16/2023 11:03:43,CLT,Feminino,Sul,Remoto,Não,7900,Engenheiro de Qualidade (QA Engineer),Sênior,Não,
2/12/2023 16:54:01,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7869,Engenheiro de Qualidade (QA Engineer),Sênior,Não,
2/15/2023 12:03:34,CLT,Masculino,Sudeste,Remoto,Não,7850,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/24/2023 20:18:00,CLT,Feminino,Centro-Oeste,Remoto,Não,7824,Analista de Qualidade (QA),Pleno,Não,Se meu salário está abaixo ou acima da média 
2/27/2023 7:41:36,CLT,Masculino,Sudeste,Remoto,Não,7815,Analista de Qualidade (QA),Sênior,Não,
2/9/2023 21:32:20,CLT,Masculino,Centro-Oeste,Remoto,Não,7800,Analista de Qualidade (QA),Sênior,Sim,
2/13/2023 9:07:05,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",7800,Analista de Qualidade (QA),Sênior,Não,
3/1/2023 20:23:42,CLT,Masculino,Centro-Oeste,Remoto,Não,7800,Analista de Testes,Pleno,Não,
2/9/2023 6:57:20,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7800,Analista de Testes,Pleno,Não,
2/9/2023 7:20:14,CLT,Masculino,Sudeste,Remoto,Não,7785,Analista de Qualidade (QA),Pleno,Não,
2/13/2023 14:38:00,CLT,Masculino,Sudeste,Remoto,Não,7732,Líder de Testes,Pleno,Não,
2/9/2023 12:30:03,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,7700,Analista de Testes,Pleno,Sim,
2/26/2023 18:39:25,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",7700,Analista de Qualidade (QA),Pleno,Não,
2/10/2023 13:21:10,CLT,Feminino,Centro-Oeste,Híbrido (Presencial e Remoto),Não,7700,Líder de Testes,Sênior,Não,
2/26/2023 15:35:07,CLT,Feminino,Sudeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",7680,Líder de Testes,Sênior,Não,
2/9/2023 8:15:34,CLT,Masculino,Sudeste,Remoto,Não,7679,Analista de Testes,Pleno,Não,Gostaria de saber como melhorar meu salario
2/27/2023 8:27:57,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7672.3,Analista de Qualidade (QA),Pleno,Não,"Além do salário, tenho alguns benefícios padrões, dentre eles, 655,27 de VA Estou no melhor emprego que já tive até o momento Fui promovido de Júnior para Pleno"
2/9/2023 10:09:08,CLT,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7646,Analista de Qualidade (QA),Júnior,Não,"Seria bom ver o tempo de experiência na área da pessoa Pois muitas empresas tem diversos níveis dentro da senioridade (por exemplo Jr 1, Jr2, Jr3) e isso influência dentro da faixa salarial da pessoa se é um jr iniciante ou quase pleno "
2/9/2023 7:05:54,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",7611,Automatizador de Testes,Pleno,Não,
2/9/2023 22:33:22,Flex,Feminino,Sudeste,Remoto,Não,7600,Analista de Testes,Pleno,Não,
2/11/2023 9:04:01,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7600,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
3/2/2023 11:20:18,CLT,Masculino,Sudeste,Remoto,Não,7600,Líder de Testes,Sênior,Não,
2/23/2023 14:03:53,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7579,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/27/2023 22:08:55,CLT,Feminino,Sudeste,Remoto,Não,7572.38,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 6:40:58,CLT,Feminino,Sudeste,Remoto,Não,7500,Analista de Testes,Sênior,Não,
2/9/2023 6:46:40,CLT,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",7500,Líder de Testes,Sênior,Não,"Com essa movimentação do mercado de tecnologia, está acontecendo uma migração de QAs para outros cargos ou SM ou PO o mercado do ágil está mudando a pessoa que ocupa uma função está ficando para trás"
2/9/2023 21:22:57,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7500,Engenheiro de Qualidade (QA Engineer),Pleno,Não,"Achei que poderia confundir um pouco a questão dos cargos, pois cada empresa pode tratar de um jeito, e de repente isso afete os resultados"
2/22/2023 16:57:28,CLT,Masculino,Sudeste,Presencial,Não,7500,Analista de Qualidade (QA),Sênior,Não,
2/22/2023 20:05:56,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",7500,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/23/2023 6:38:31,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",7500,Analista de Qualidade (QA),Sênior,Não,
2/28/2023 12:29:17,CLT,Feminino,Sudeste,Remoto,Não,7500,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 7:53:24,CLT,Masculino,Sudeste,Remoto,Não,7500,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 17:00:16,CLT,Feminino,Sudeste,Remoto,Não,7500,Engenheiro de Qualidade (QA Engineer),Sênior,Não,
2/27/2023 7:22:54,CLT,Masculino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",7500,Líder de Testes,Especialista,Não,
2/28/2023 21:23:45,Flex,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7500,Analista de Qualidade (QA),Pleno,Não,Me tornei pleno com 11 meses de profissão
2/9/2023 16:40:13,CLT,Masculino,Norte,Remoto,"Sim, entre 1 e 8 horas por semana",7500,Analista de Qualidade (QA),Pleno,Não,
2/15/2023 12:16:41,CLT,Feminino,Sul,Remoto,"Sim, mais de 8 horas por semama",7500,Analista de Testes,Pleno,Não,
2/15/2023 20:01:20,CLT,Masculino,Sudeste,Remoto,Não,7500,Analista de Testes,Sênior,Não,Diferença de QA e Analista de Testes 
2/20/2023 6:58:08,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7500,Analista de Qualidade (QA),Pleno,Não,
2/24/2023 16:07:05,PJ,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",7500,Analista de Qualidade (QA),Sênior,Não,"Poderia perguntar se possui mais de uma atividade em andamento, se trabalha em dois projetos ou mais, algo assim, muitas vezes a empresa aceita essa condição ao não conseguir achar o perfil do profissional que deseja disponível "
3/1/2023 12:16:08,CLT,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",7500,Automatizador de Testes,Sênior,Não,"Por região, feminino ou masculino, idade, experiência "
2/11/2023 8:37:19,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",7452,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 16:48:10,CLT,Masculino,Sudeste,Remoto,Não,7440,Analista de Testes,Pleno,Sim,
2/11/2023 8:58:51,CLT,Masculino,Centro-Oeste,Remoto,Não,7400,Analista de Testes,Pleno,Sim,
2/9/2023 20:54:10,CLT,Masculino,Sul,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",7400,Analista de Qualidade (QA),Sênior,Não,
3/4/2023 14:58:40,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",7400,Analista de Qualidade (QA),Sênior,Não,
2/22/2023 17:21:38,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7311,Analista de Testes,Pleno,Não,
2/9/2023 19:58:10,CLT,Masculino,Centro-Oeste,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",7300,Automatizador de Testes,Pleno,Não,N/A
2/26/2023 9:22:48,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",7300,Analista de Qualidade (QA),Pleno,Não,
2/27/2023 12:00:20,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7300,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 7:44:19,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7300,Engenheiro de Qualidade (QA Engineer),Júnior,Não,
2/23/2023 10:51:40,CLT,Masculino,Norte,Presencial,"Sim, entre 1 e 8 horas por semana",7221,Analista de Testes,Pleno,Não,
2/22/2023 16:59:04,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7209,Analista de Qualidade (QA),Pleno,Não,
2/11/2023 13:07:24,CLT,Masculino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",7200,Analista de Qualidade (QA),Sênior,Não,
2/9/2023 19:36:00,Contrato,Feminino,Sul,Remoto,Não,7200,Analista de Qualidade (QA),Pleno,Sim,Contrato de trabalho por cooperativa 
2/9/2023 20:49:10,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7200,Analista de Qualidade (QA),Pleno,Não,Média de salário por senioridade
2/10/2023 7:08:30,CLT,Masculino,Sul,Remoto,Não,7200,Analista de Qualidade (QA),Sênior,Não,
2/26/2023 8:31:51,CLT,Masculino,Centro-Oeste,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",7200,Automatizador de Testes,Pleno,Não,
2/26/2023 9:27:09,CLT,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",7200,Analista de Testes,Sênior,Não,
2/27/2023 7:18:34,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7200,Analista de Testes,Pleno,Não,
2/14/2023 17:21:47,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",7200,Analista de Qualidade (QA),Pleno,Não,
2/15/2023 16:07:01,CLT,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",7200,Analista de Qualidade (QA),Sênior,Não,
2/28/2023 5:54:16,CLT,Masculino,Centro-Oeste,Remoto,"Sim, mais de 8 horas por semama",7125,Analista de Qualidade (QA),Pleno,Não,
2/23/2023 9:19:27,CLT,Masculino,Norte,Híbrido (Presencial e Remoto),Não,7102,Analista de Testes,Sênior,Não,
2/9/2023 6:28:04,CLT,Masculino,Sudeste,Remoto,Não,7100,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 11:53:24,CLT,Feminino,Sudeste,Remoto,Não,7100,Analista de Qualidade (QA),Pleno,Não,
2/28/2023 16:07:36,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",7100,Analista de Qualidade (QA),Pleno,Não,"Eu sempre procurei por trabalho remoto, e a partir da pandemia, fiquei 100% como remoto, uma coisa que fiz e que sempre deu certo, foi buscar empresas com sistemas próprios, pois as vezes vejo que as que terceirizam funcionários para outras empresas, esses são os primeiros a serem mandado embora
"
2/22/2023 16:40:38,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7090,Analista de Qualidade (QA),Sênior,Não,
2/9/2023 17:38:34,Contrato,Feminino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",7078,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 17:59:43,CLT,Masculino,Nordeste,Remoto,Não,7021,Analista de Testes,Pleno,Não,
2/27/2023 18:47:53,CLT,Feminino,Nordeste,Remoto,Não,7000,Analista de Testes,Sênior,Não,
2/27/2023 8:41:05,CLT,Masculino,Sul,Remoto,Não,7000,Analista de Qualidade (QA),Pleno,Sim,
2/9/2023 8:11:52,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Sim,
2/10/2023 8:13:09,CLT,Feminino,Sul,Remoto,Não,7000,Analista de Qualidade (QA),Sênior,Não,
2/15/2023 12:48:37,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Não,
2/17/2023 2:38:56,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Não,
2/27/2023 18:12:09,PJ,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",7000,Analista de Qualidade (QA),Pleno,Não,Média salário por cada senioridade
2/28/2023 17:21:41,CLT,Feminino,Sudeste,Remoto,Não,7000,Analista de Qualidade (QA),Sênior,Não,
2/9/2023 6:11:22,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Testes,Sênior,Não,
2/9/2023 6:54:40,PJ,Masculino,Sudeste,Remoto,Não,7000,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 10:12:01,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Automatizador de Testes,Pleno,Não,
2/9/2023 21:23:28,CLT,Masculino,Nordeste,Remoto,Não,7000,Analista de Testes,Pleno,Sim,
2/15/2023 8:36:48,CLT,Feminino,Sudeste,Remoto,Não,7000,Engenheiro de Qualidade (QA Engineer),Júnior,Não,Média salarial relacionada às funções específicas
2/15/2023 12:26:50,CLT,Feminino,Sul,Remoto,"Sim, mais de 8 horas por semama",7000,Analista de Testes,Pleno,Não,
2/15/2023 15:03:16,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Não,
2/16/2023 6:06:38,CLT,Masculino,Sul,Remoto,Não,7000,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 17:35:25,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 18:09:12,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Engenheiro de Qualidade (QA Engineer),Júnior,Não,
2/22/2023 18:44:29,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",7000,Engenheiro de Qualidade (QA Engineer),Júnior,Não,
2/23/2023 5:51:02,PJ,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Não,
2/23/2023 7:42:18,PJ,Feminino,Centro-Oeste,Híbrido (Presencial e Remoto),Não,7000,Líder de Testes,Sênior,Não,
2/27/2023 20:22:06,PJ,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Não,
3/2/2023 18:47:34,CLT,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
3/6/2023 5:38:57,CLT,Masculino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Engenheiro de Qualidade (QA Engineer),Sênior,Sim,
2/11/2023 15:13:31,CLT,Masculino,Centro-Oeste,Remoto,Não,7000,Analista de Testes,Pleno,Não,
2/22/2023 16:50:22,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Não,
2/28/2023 9:55:17,CLT,Masculino,Centro-Oeste,Remoto,Não,7000,Analista de Testes,Pleno,Não,
2/9/2023 6:37:25,CLT,Masculino,Centro-Oeste,Remoto,"Sim, mais de 8 horas por semama",7000,Automatizador de Testes,Sênior,Não,Eu atuo com automação e testes manuais
2/9/2023 8:07:36,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,Média de salários 
2/11/2023 8:52:09,CLT,Masculino,Sudeste,Remoto,Não,7000,Analista de Testes,Pleno,Não,
2/17/2023 5:10:32,PJ,Feminino,Sul,Remoto,"Sim, mais de 8 horas por semama",7000,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 16:13:30,PJ,Masculino,Sudeste,Presencial,Não,7000,Executor de Testes,Pleno,Não,"Poderia ter uma pergunta pra saber a ferramenta utilizada em automação Selenium, cypress, etc"
2/22/2023 20:50:33,PJ,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",7000,Analista de Testes,Pleno,Não,
2/26/2023 10:03:05,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",7000,Analista de Qualidade (QA),Pleno,Sim,
2/22/2023 6:59:38,CLT,Masculino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",7000,Analista de Qualidade (QA),Pleno,Não,
2/10/2023 12:04:18,CLT,Masculino,Nordeste,Remoto,Não,6900,Líder de Testes,Especialista,Não,
2/27/2023 11:59:05,CLT,Masculino,Sul,Remoto,"Sim, mais de 8 horas por semama",6900,Engenheiro de Qualidade (QA Engineer),Pleno,Não,"Inglês, atuação em equipes internacionais"
2/28/2023 6:45:00,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",6900,Analista de Qualidade (QA),Pleno,Não,
2/21/2023 14:51:18,CLT,Feminino,Sudeste,Remoto,Não,6843,Analista de Qualidade (QA),Pleno,Não,
2/12/2023 19:41:42,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",6830,Analista de Testes,Pleno,Não,acho que poderíamos comparar número demissões de QAs vs Desenvolvedores e se os QAs estão conseguindo se realocar no mercado de trabalho 
2/9/2023 6:11:49,CLT,Feminino,Nordeste,Remoto,Não,6800,Analista de Qualidade (QA),Sênior,Não,Média salarial pela senioridade e região do participante
